POCO,CADASTRO,ESTADO,BACIA,TERRA_MAR,TIPO,CATEGORIA,SITUACAO,INICIO,TERMINO,CONCLUSAO,LATITUDE_BASE_DD,LONGITUDE_BASE_DD,PROFUNDIDADE_VERTICAL_M,PROFUNDIDADE_SONDADOR_M,PROFUNDIDADE_MEDIDA_M,MESA_ROTATIVA,COTA_ALTIMETRICA_M,LAMINA_D_AGUA_M,DURACAO,ANO_INICIO,ANO_TERMINO
4-BRSA-560-SPS,86316022712,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,2007-12-07,2008-01-25,2008-03-20,"-25,3791144444","-45,3094277777",-5261.0,5283.0,5284.0,23.0,0.0,141.0,49,2007,2008
4-BRSA-563-ES,34270022728,ES,Espírito Santo,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2007-12-23,2007-12-29,2008-03-25,"-18,7787883333","-39,8573822222",-992.0,1028.0,1028.0,,,0.0,6,2007,2007
4-BRSA-58HP-ES,34270019336,ES,Espírito Santo,T,4,Pioneiro Adjacente,PRODUZINDO,2001-03-30,2001-04-14,2001-05-17,"-18,7142419444","-39,7852019444",1420.0,1897.0,1897.0,10.0,5.0,0.0,15,2001,2001
4-BRSA-581-ESS,34271022816,ES,Espírito Santo,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2008-02-08,2008-03-19,2008-04-27,"-19,5508608333","-39,24316",-3050.0,3076.0,3076.0,25.0,0.0,69.0,40,2008,2008
4-BRSA-592D-ES,34270022866,ES,Espírito Santo,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,2008-03-12,2008-04-07,2008-11-11,"-18,7243211111","-39,7585205555",-1806.0,1916.0,1917.0,10.0,,0.0,26,2008,2008
4-BRSA-593-ESS,34271022882,ES,Espírito Santo,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2008-03-16,2008-04-28,2008-05-05,"-19,5974308333","-39,2612619444",-3008.0,3039.0,3039.0,35.0,0.0,70.0,43,2008,2008
4-BRSA-609-ES,34270022988,ES,Espírito Santo,T,4,Pioneiro Adjacente,PRODUZINDO,2008-05-01,2008-05-19,2008-11-26,"-18,7279233333","-39,8101266666",1342.0,1353.0,1353.0,,,0.0,18,2008,2008
4-BRSA-611DP-ESS,34271022998,ES,Espírito Santo,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2008-05-06,2008-05-14,2008-05-23,"-19,5974391666","-39,2618341666",-2086.0,2300.0,2300.0,35.0,0.0,70.0,8,2008,2008
4-BRSA-612D-BA,20240023005,BA,Recôncavo,T,4,Pioneiro Adjacente,PRODUZINDO,2008-05-08,2008-07-09,2008-10-04,"-12,5919052777","-38,3855736111",-3987.0,4050.0,,66.0,,0.0,62,2008,2008
4-BRSA-615-ESS,34271023027,ES,Espírito Santo,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2008-05-19,2008-06-13,2008-06-19,"-20,0946169444","-39,4681802777",-3904.0,3923.0,3923.0,19.0,0.0,1568.0,25,2008,2008
4-BRSA-620-ESS,34271023058,ES,Espírito Santo,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2008-05-29,2008-06-25,2008-08-03,"-19,5707838888","-39,2391191666",-3110.0,3142.0,3143.0,33.0,0.0,69.0,27,2008,2008
4-BRSA-623D-ES,34270023064,ES,Espírito Santo,T,4,Pioneiro Adjacente,FECHADO,2008-06-02,2008-07-17,2008-07-20,"-18,7132930555","-39,8152730555",-1195.0,1476.0,1476.0,7.0,,0.0,45,2008,2008
4-BRSA-632D-ES,34270023128,ES,Espírito Santo,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2008-06-27,2008-07-14,2009-04-23,"-18,76334","-39,8568572222",-820.0,1314.0,1314.0,37.0,,0.0,17,2008,2008
4-BRSA-634D-RN,72100023134,RN,Potiguar,T,4,Pioneiro Adjacente,PRODUZINDO,2008-07-06,2008-07-29,2008-09-22,"-5,4166761111","-37,8292208333",-2235.0,2358.0,2363.0,,,0.0,23,2008,2008
4-BRSA-640DA-ES,34270023258,ES,Espírito Santo,T,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2008-08-22,2008-08-25,2008-09-06,"-18,7329441666","-39,849635",-988.0,1428.0,1428.0,26.0,,0.0,3,2008,2008
4-BRSA-640DB-ES,34270023672,ES,Espírito Santo,T,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2009-02-03,2009-02-06,2009-04-03,"-18,7329441666","-39,849635",-704.0,931.0,931.0,26.0,,0.0,3,2009,2009
4-BRSA-640D-ES,34270023180,ES,Espírito Santo,T,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2008-07-21,2008-08-01,2008-08-22,"-18,7329441666","-39,849635",-933.0,1332.0,1332.0,26.0,,0.0,11,2008,2008
4-BRSA-655-ES,34270023257,ES,Espírito Santo,T,4,Pioneiro Adjacente,DEVOLVIDO,2008-08-30,2008-09-04,2008-09-07,"-18,9545027777","-39,8386241666",-1129.0,1139.0,1139.0,10.0,6.0,0.0,5,2008,2008
4-BRSA-662-ES,34270023309,ES,Espírito Santo,T,4,Pioneiro Adjacente,FECHADO,2008-09-12,2008-09-20,2009-05-15,"-18,7813730555","-39,9028666666",-668.0,715.0,716.0,48.0,,0.0,8,2008,2008
4-BRSA-678-ES,34270023457,ES,Espírito Santo,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2008-11-11,2008-11-20,2009-01-15,"-18,7352994444","-39,8493875",-1089.0,1122.0,1124.0,35.0,,0.0,9,2008,2008
4-BRSA-679-SPS,86316023460,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2008-11-08,2008-12-30,2009-01-10,"-25,6694272222","-45,7063083333",-5003.0,5025.0,5025.0,22.0,0.0,158.0,52,2008,2008
4-BRSA-690-BA,20260023509,BA,Mucuri,T,4,Pioneiro Adjacente,DEVOLVIDO,2008-12-07,2008-12-21,2009-10-07,"-17,9041241666","-39,4625047222",-1062.0,1071.0,1073.0,11.0,,0.0,14,2008,2008
4-BRSA-708-SPS,86316023644,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2009-01-25,2009-05-03,2009-06-26,"-25,5986305555","-45,5168838888",-5166.0,5180.0,5189.0,23.0,0.0,149.0,98,2009,2009
4-BRSA-709-SPS,86316023655,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2009-01-27,2009-04-02,2009-04-18,"-25,7983161111","-43,4581938888",-5325.0,5343.0,5343.0,18.0,0.0,2143.0,65,2009,2009
4-BRSA-717-SPS,86316023774,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,2009-03-17,2009-05-07,2009-05-19,"-24,5157125","-44,3151791666",-4884.0,4912.0,4911.0,25.0,0.0,422.0,51,2009,2009
4-BRSA-722-ES,34270023823,ES,Espírito Santo,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2009-04-06,2009-04-14,2009-07-17,"-19,3140230555","-39,9178297222",-804.0,816.0,816.0,12.0,,0.0,8,2009,2009
4-BRSA-723A-SPS,86316023865,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2009-04-29,2009-04-30,2009-05-01,"-25,8711925","-43,7298402777",-2847.0,2879.0,2879.0,32.0,0.0,2164.0,1,2009,2009
4-BRSA-723B-SPS,86316023869,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2009-05-02,2009-05-04,2009-05-15,"-25,8713027777","-43,7299172222",-2628.0,2660.0,2660.0,32.0,0.0,2164.0,2,2009,2009
4-BRSA-723C-SPS,86316023903,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,2009-05-17,2009-08-17,2009-09-19,"-25,8667552777","-43,7299913888",-6051.0,6080.0,6086.0,32.0,0.0,2163.0,92,2009,2009
4-BRSA-723-SPS,86316023840,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2009-04-15,2009-04-24,2009-04-28,"-25,8711555555","-43,7295422222",-3312.0,3344.0,3344.0,32.0,0.0,2164.0,9,2009,2009
4-BRSA-727-ES,34270023848,ES,Espírito Santo,T,4,Pioneiro Adjacente,FECHADO,2009-04-20,2009-04-29,2009-09-25,"-18,7545655555","-39,8979891666",-823.0,870.0,870.0,47.0,,0.0,9,2009,2009
4-BRSA-728-ES,34270023855,ES,Espírito Santo,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2009-04-23,2009-05-05,2009-05-08,"-18,7351969444","-39,8630488888",-850.0,884.0,884.0,34.0,,0.0,12,2009,2009
4-BRSA-730-ES,34270023870,ES,Espírito Santo,T,4,Pioneiro Adjacente,DEVOLVIDO,2009-05-04,2009-05-24,2009-10-23,"-18,8022677777","-39,783775",-1754.0,1752.0,1761.0,,2.0,0.0,20,2009,2009
4-BRSA-747-ES,34270023985,ES,Espírito Santo,T,4,Pioneiro Adjacente,DEVOLVIDO,2009-06-26,2009-07-01,2009-07-09,"-18,9095425","-39,8907611111",-720.0,750.0,750.0,30.0,25.0,0.0,5,2009,2009
4-BRSA-781-SPS,86316024326,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2009-11-10,2010-02-10,2010-05-07,"-25,8262741666","-45,8905411111",-5177.0,5202.0,5202.0,25.0,0.0,178.0,92,2009,2010
4-BRSA-792D-BA,20240024397,BA,Recôncavo,T,4,Pioneiro Adjacente,PRODUZINDO,2009-12-13,2009-12-26,2010-01-16,"-12,2677566666","-38,4746094444",-1164.0,1335.0,,,,0.0,13,2009,2009
4-BRSA-793-RJS,74281024407,RJ,Campos,M,4,Pioneiro Adjacente,PRODUZINDO,2009-12-18,2010-01-13,2010-01-13,"-22,7908405555","-40,7016802777",-2727.0,2750.0,2750.0,23.0,0.0,205.0,26,2009,2010
4-BRSA-814D-RN,72100024599,RN,Potiguar,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,2010-03-07,2010-04-19,2010-07-20,"-5,4316308333","-37,8498941666",-3048.0,3287.0,,147.0,,0.0,43,2010,2010
4-BRSA-818-RJS,74316024660,RJ,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2010-03-30,2011-01-21,2011-02-22,"-25,2134125","-43,3989625",-6579.0,6586.0,6589.0,19.0,0.0,2136.0,297,2010,2011
4-BRSA-837D-RN,72100024813,RN,Potiguar,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2010-06-14,2010-07-03,2010-07-11,"-5,4212269444","-37,8523322222",-2405.0,2620.0,,,,0.0,19,2010,2010
4-BRSA-846-SE,90120024856,SE,Sergipe,T,4,Pioneiro Adjacente,ARRASADO,2010-07-02,2010-07-21,2010-07-23,"-10,7749263888","-36,9779613888",-1113.0,1126.0,1126.0,13.0,8.0,0.0,19,2010,2010
4-BRSA-867D-BA,20240025039,BA,Recôncavo,T,4,Pioneiro Adjacente,PRODUZINDO,2010-09-10,2011-01-27,2011-03-11,"-12,6938758333","-38,4687377777",-2539.0,2798.0,2798.0,,,0.0,139,2010,2011
4-BRSA-869D-BA,20240025049,BA,Recôncavo,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2010-09-17,2010-09-30,2010-10-15,"-12,2688005555","-38,4744477777",-1244.0,1593.0,1593.0,,,0.0,13,2010,2010
4-BRSA-896-RJS,74281025210,RJ,Campos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2010-11-30,2010-12-05,2010-12-05,"-22,7932197222","-40,6328622222",542.0,,,,0.0,,5,2010,2010
4-BRSA-918-RJS,74281025330,RJ,Campos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-02-07,2011-02-27,2011-03-14,"-22,8840936111","-40,5728022222",3400.0,3424.0,3424.0,24.0,0.0,1055.0,20,2011,2011
4-BRSA-922D-BA,20240025349,BA,Recôncavo,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2011-02-14,2011-03-23,2011-06-10,"-12,6390341666","-38,5141377777",-2888.0,3100.0,,,,0.0,37,2011,2011
4-BRSA-94-BA,20240019545,BA,Recôncavo,T,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2001-07-17,2001-07-25,2001-07-28,"-12,3148622222","-38,2477005555",1151.0,1300.0,1300.0,,,0.0,8,2001,2001
4-BRSA-940D-BA,20240025474,BA,Recôncavo,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2011-05-01,2011-07-20,2011-10-08,"-12,2788433333","-38,1676133333",-2977.0,3101.0,3101.0,80.0,,0.0,80,2011,2011
4-BRSA-946A-SPS,86316025548,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-06-06,2011-06-16,2011-06-29,"-25,8057127777","-43,8496891666",-3351.0,3384.0,3384.0,33.0,0.0,2178.0,10,2011,2011
4-BRSA-946-SPS,86316025520,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-05-25,2011-05-30,2011-05-31,"-25,8055066666","-43,8498805555",-2775.0,2808.0,2808.0,33.0,0.0,2178.0,5,2011,2011
4-BRSA-953-RN,72100025576,RN,Potiguar,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2011-06-19,2011-07-20,2011-07-25,"-5,1204952777","-37,0926355555",-2303.0,2440.0,2440.0,,,0.0,31,2011,2011
4-BRSA-971A-SPS,86316025905,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-12-10,2011-12-15,2011-12-15,"-25,4673563888","-43,9912061111",-2113.0,2146.0,2146.0,33.0,0.0,2026.0,5,2011,2011
4-BRSA-971-SPS,86316025667,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-08-06,2011-08-07,2011-08-08,"-25,4675175","-43,9910158333",-2775.0,2791.0,2791.0,18.0,0.0,2031.0,1,2011,2011
4-BRSA-973A-SPS,86316025696,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-08-21,2011-11-21,2011-12-06,"-25,8921588888","-43,5967572222",-5118.0,5138.0,5144.0,26.0,0.0,2156.0,92,2011,2011
4-BRSA-973-SPS,86316025684,SP,Santos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-08-14,2011-08-18,2011-08-19,"-25,8923952777","-43,5969141666",-3024.0,3050.0,3050.0,26.0,0.0,2156.0,4,2011,2011
4-BRSA-992-RJS,74281025772,RJ,Campos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-10-04,2011-11-02,2011-11-16,"-23,0470644444","-40,6778136111",-3467.0,3479.0,3479.0,12.0,0.0,1329.0,29,2011,2011
4-BRSA-994-RJS,74281025784,RJ,Campos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-10-09,2011-11-20,2011-12-04,"-22,3470836111","-40,1072777777",-3062.0,3087.0,3087.0,25.0,0.0,523.0,42,2011,2011
4-ENV-47-MA,50090030154,MA,Parnaíba,T,4,Pioneiro Adjacente,ARRASADO,2023-11-08,2023-11-18,2023-11-22,"-4,5423786111","-45,0396744444",-1855.0,1908.0,1910.0,55.0,49.0,0.0,10,2023,2023
4-ENV-6-MA,50090029425,MA,Parnaíba,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,2019-07-21,2019-08-01,2019-08-08,"-4,1708761111","-45,4244425",2272.0,2334.0,2337.0,65.0,59.0,0.0,11,2019,2019
4-GALP-19-RN,72100023170,RN,Potiguar,T,4,Pioneiro Adjacente,ARRASADO,2008-07-20,2008-08-09,2008-08-16,"-5,1200933333","-36,8551708333",1393.0,1440.0,,47.0,42.0,0.0,20,2008,2008
4-GALP-29-RN,72100023686,RN,Potiguar,T,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2009-02-09,2009-03-16,2009-03-22,"-5,1436883333","-36,8778563888",-1392.0,1478.0,1477.0,85.0,80.0,0.0,35,2009,2009
4-GALP-32-RN,72100023945,RN,Potiguar,T,4,Pioneiro Adjacente,FECHADO,2009-06-08,2009-06-17,2009-06-20,"-5,2120897222","-36,6645702777",-736.0,765.0,759.0,23.0,,0.0,9,2009,2009
4-GALP-45-SE,90120026409,SE,Sergipe,T,4,Pioneiro Adjacente,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2012-07-27,2012-08-20,2012-08-22,"-10,8189402777","-37,0319213888",-1203.0,1240.0,1215.0,12.0,7.0,0.0,24,2012,2012
4-GALP-46-SE,90120028605,SE,Sergipe,T,4,Pioneiro Adjacente,FECHADO,2015-12-31,2016-01-22,2016-01-25,"-10,8002994444","-37,0374222222",-1031.0,1060.0,1058.0,27.0,,0.0,22,2015,2016
4-HRT-7D-AM,14020026013,AM,Solimões,T,4,Pioneiro Adjacente,ARRASADO,2012-01-29,2012-06-07,2012-07-18,"-5,0850988888","-65,4844880555",2488.0,3142.0,3111.0,87.0,79.0,0.0,130,2012,2012
4-OGX-45DA-RJS,74281025495,RJ,Campos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-05-09,2011-06-08,2011-06-22,"-23,1493469444","-41,1011119444",-2463.0,2928.0,2928.0,25.0,0.0,109.0,30,2011,2011
4-OGX-45D-RJS,74281025483,RJ,Campos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-05-04,2011-05-08,2011-05-09,"-23,1492861111","-41,1007983333",58.0,183.0,183.0,25.0,0.0,110.0,4,2011,2011
4-OGX-49-MA,50090025578,MA,Parnaíba,T,4,Pioneiro Adjacente,ARRASADO,2011-06-24,2011-07-29,2011-08-06,"-4,7803316666","-44,4177986111",1790.0,1900.0,1904.0,114.0,108.0,0.0,35,2011,2011
4-OGX-62-RJS,74281025740,RJ,Campos,M,4,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,2011-09-13,2011-10-03,2011-10-11,"-23,1579930555","-41,0437813888",2522.0,2544.0,2544.0,22.0,0.0,105.0,20,2011,2011
4-PGN-14-MA,50090028391,MA,Parnaíba,T,4,Pioneiro Adjacente,ARRASADO,2015-08-18,2015-08-28,2015-08-31,"-4,5362797222","-44,7851847222",1739.0,1790.0,1789.0,50.0,44.0,0.0,10,2015,2015
4-PGN-20DA-MA,50090029046,MA,Parnaíba,T,4,Pioneiro Adjacente,ARRASADO,2017-08-25,2017-08-29,2017-08-31,"-4,7114641666","-44,8766186111",1453.0,1507.0,1509.0,51.0,45.0,0.0,4,2017,2017
4-PGN-22-MA,50090029105,MA,Parnaíba,T,4,Pioneiro Adjacente,ARRASADO,2017-11-14,2017-12-04,2017-12-10,"-5,9853891666","-44,3043025",2099.0,2325.0,2327.0,228.0,222.0,0.0,20,2017,2017
4-PGN-25-MA,50090029248,MA,Parnaíba,T,4,Pioneiro Adjacente,FECHADO,2018-07-12,2018-07-17,2018-07-20,"-4,3456905555","-44,8623613888",1582.0,1625.0,1623.0,41.0,35.0,0.0,5,2018,2018
4-PGN-26D-MA,50090029253,MA,Parnaíba,T,4,Pioneiro Adjacente,ARRASADO,2018-07-27,2018-08-01,2018-08-03,"-4,0433555555","-45,0353138888",1210.0,1370.0,,11.0,5.0,0.0,5,2018,2018
4-PGN-30-MA,50090029312,MA,Parnaíba,T,4,Pioneiro Adjacente,ARRASADO,2018-11-16,2018-11-23,2018-11-25,"-4,461255","-44,8974583333",1426.0,1470.0,1470.0,44.0,38.0,0.0,7,2018,2018
4-PGN-6-MA,50090028025,MA,Parnaíba,T,4,Pioneiro Adjacente,ARRASADO,2015-01-31,2015-02-12,2015-02-16,"-4,5176108333","-44,4992891666",1484.0,1540.0,1540.0,56.0,50.0,0.0,12,2015,2015
4-PSY-9-RN,72100022046,RN,Potiguar,T,4,Pioneiro Adjacente,ARRASADO,2006-10-26,2006-11-09,2006-11-12,"-5,2733869444","-36,9391844444",-1175.0,1238.0,1238.0,63.0,0.0,0.0,14,2006,2006
4-STAR-17HA-BA,20240024930,BA,Recôncavo,T,4,Pioneiro Adjacente,ARRASADO,2010-07-29,2010-08-13,2011-02-09,"-12,4823066666","-38,5129494444",-1682.0,2600.0,2599.0,75.0,69.0,0.0,15,2010,2010
4-STAR-17H-BA,20240024806,BA,Recôncavo,T,4,Pioneiro Adjacente,ARRASADO,2010-06-10,2010-07-12,2010-07-26,"-12,4827177777","-38,5133105555",-1420.0,1955.0,1709.0,75.0,69.0,0.0,32,2010,2010
5-BRSA-365-BA,20240021489,BA,Recôncavo,T,5,Jazida Mais Rasa,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2005-09-16,2006-01-23,2006-01-23,"-12,5825219444","-38,4155747222",-2918.0,2991.0,3004.0,,,0.0,129,2005,2006
5-BRSA-774-AL,8115024249,AL,Alagoas,T,5,Jazida Mais Rasa,ARRASADO,2009-10-15,2009-12-15,2009-12-22,"-9,7241805555","-35,9384697222",-3056.0,3164.0,3164.0,108.0,99.0,0.0,61,2009,2009
6-ABL-1-RJS,742810238300,RJ,Campos,M,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,1999-10-24,1999-11-13,1999-11-13,"-22,0669702777","-39,7934313888",3654.0,3654.0,3654.0,25.0,0.0,1553.0,20,1999,1999
6-BRSA-1118-ESS,34281026516,ES,Campos,M,6,Jazida Mais Profunda,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,2012-09-24,2012-10-02,2012-11-10,"-21,3914825","-40,1145741666",-2083.0,2100.0,2100.0,17.0,0.0,980.0,8,2012,2012
6-BRSA-1118i-ESS,34281026621,ES,Campos,M,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,2012-11-11,2012-11-16,2012-11-17,"-21,3946613888","-40,1079325",-1667.0,1684.0,1684.0,17.0,0.0,992.0,5,2012,2012
6-BRSA-1202D-BA,20240027257,BA,Recôncavo,T,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,2013-09-24,2013-10-16,2013-10-26,"-12,5767147222","-38,6268261111",-1147.0,1422.0,,,,0.0,22,2013,2013
6-BRSA-1235-RJS,74316027517,RJ,Santos,M,6,Jazida Mais Profunda,"ABANDONADO/PARADO AGUARDANDO INTERVENÇÃO PARA AVALIAÇÃO, COMPLETAÇÃO OU RESTAURAÇÃO",2014-03-26,2014-08-25,2014-09-09,"-24,3131455555","-42,8188458333",-6051.0,6076.0,6077.0,26.0,0.0,1235.0,152,2014,2014
6-BRSA-1237DP-RNS,72101027519,RN,Potiguar,M,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,2014-03-30,2014-04-03,2014-04-13,"-5,0881588888","-36,5552302777",-1169.0,3553.0,3553.0,,,0.0,4,2014,2014
6-BRSA-1250-RJS,74281027651,RJ,Campos,M,6,Jazida Mais Profunda,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2014-07-04,2014-11-20,2014-12-24,"-22,0401241666","-39,7415363888",-4585.0,4610.0,4610.0,25.0,0.0,1668.0,139,2014,2014
6-BRSA-1349-RJS,74281028991,RJ,Campos,M,6,Jazida Mais Profunda,PRODUZINDO,2017-05-28,2017-07-16,2017-07-30,"-22,5150808333","-40,0191855555",-4572.0,4600.0,4604.0,32.0,0.0,1107.0,49,2017,2017
6-BRSA-139D-ESS,34281019919,ES,Campos,M,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,2002-04-05,2002-05-22,2002-06-07,"-21,2517080555","-40,0242616666",3614.0,3700.0,3700.0,25.0,0.0,1323.0,47,2002,2002
6-BRSA-236D-ESS,34281020619,ES,Campos,M,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,2003-08-29,2003-10-10,2003-10-22,"-21,2375116666","-40,0081191666",3774.0,3801.0,3801.0,23.0,0.0,1665.0,42,2003,2003
6-BRSA-318-RJS,74281021120,RJ,Campos,M,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,2004-11-09,2005-03-20,2005-06-25,"-22,4932161111","-39,9418969444",5221.0,5233.0,5233.0,12.0,0.0,1298.0,131,2004,2005
6-BRSA-389-RN,72100021588,RN,Potiguar,T,6,Jazida Mais Profunda,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2005-11-25,2006-02-19,2006-06-16,"-5,0305369444","-37,0089741666",-1811.0,2005.0,2005.0,194.0,,0.0,86,2005,2006
6-BRSA-409-RJS,74281021731,RJ,Campos,M,6,Jazida Mais Profunda,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,2006-03-13,2006-05-21,2006-05-29,"-22,4717136111","-40,0713277777",-5327.0,5351.0,5351.0,25.0,0.0,919.0,69,2006,2006
6-BRSA-475-ESS,34271022149,ES,Espírito Santo,M,6,Jazida Mais Profunda,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2007-01-19,2007-05-22,2008-01-27,"-19,5766016666","-39,2475844444",4045.0,4070.0,4070.0,25.0,0.0,70.0,123,2007,2007
6-BRSA-497-ESS,34281022329,ES,Campos,M,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,2007-05-14,2007-09-09,2007-10-08,"-21,1968922222","-39,9505341666",-4997.0,5019.0,5019.0,19.0,0.0,1494.0,118,2007,2007
6-BRSA-570-RJS,74316022752,RJ,Santos,M,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,2007-12-31,2008-02-05,2008-04-13,"-24,2975827777","-42,6628630555",-4914.0,4941.0,4941.0,27.0,0.0,1318.0,36,2007,2008
6-BRSA-631DA-ESS,34281023139,ES,Campos,M,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,2008-06-28,2008-08-15,2008-08-15,"-21,3114233333","-40,0154980555",-2694.0,2703.0,2703.0,19.0,0.0,1349.0,48,2008,2008
6-BRSA-639-ESS,34281023160,ES,Campos,M,6,Jazida Mais Profunda,PRODUZINDO,2008-07-04,2008-11-16,2009-02-11,"-21,2302130555","-39,9794558333",-4759.0,4779.0,4779.0,19.0,0.0,1430.0,135,2008,2008
6-BRSA-661-SPS,86316023295,SP,Santos,M,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,2008-09-09,2009-01-23,2009-03-10,"-25,9036713888","-45,9449341666",-4445.0,4470.0,4470.0,25.0,0.0,217.0,136,2008,2009
6-BRSA-684P-RJS,74316023495,RJ,Santos,M,6,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,2008-11-28,2008-12-07,2009-01-09,"-24,4328080555","-43,1129872222",-6117.0,6139.0,,27.0,0.0,1275.0,9,2008,2008
6-BRSA-701DP-SPS,86316023574,SP,Santos,M,6,Jazida Mais Profunda,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,2008-12-28,2009-01-14,2009-01-30,"-24,4995036111","-44,203315",-5446.0,6139.0,6139.0,23.0,0.0,495.0,17,2008,2009
6-BRSA-752A-RJS,74281024082,RJ,Campos,M,6,Jazida Mais Profunda,EM INTERVENÇÃO,2009-08-01,2009-11-29,2010-02-07,"-22,5470044444","-40,2008911111",4831.0,4858.0,4862.0,26.0,0.0,873.0,120,2009,2009
